brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
Rogue Ales,1.004913188E9,5.0,5.0,loukennel,Maibock / Helles Bock,4.0,Dead Guy Ale,355.0
Rogue Ales,1.004297603E9,4.0,4.0,gwfrankpsu,Maibock / Helles Bock,5.0,Dead Guy Ale,355.0
Rogue Ales,1.004142457E9,4.0,5.0,Tim,Maibock / Helles Bock,4.0,Dead Guy Ale,355.0
Rogue Ales,1.003249592E9,5.0,4.0,mmthompson33,Maibock / Helles Bock,5.0,Dead Guy Ale,355.0
Rogue Ales,1.002666044E9,5.0,4.0,AaronRed,Maibock / Helles Bock,4.0,Dead Guy Ale,355.0
Rogue Ales,1.001838544E9,4.0,4.0,QXSTER1,Maibock / Helles Bock,4.0,Dead Guy Ale,355.0
Rogue Ales,1.00141038E9,5.0,4.0,John,Maibock / Helles Bock,5.0,Dead Guy Ale,355.0
Rogue Ales,1.007028242E9,3.0,4.0,pbrian,American Porter,4.0,Mocha Porter,353.0
Rogue Ales,1.005083081E9,5.0,5.0,beerluvr,American Porter,5.0,Mocha Porter,353.0
Rogue Ales,1.004518451E9,5.0,4.0,John,American Porter,5.0,Mocha Porter,353.0
Rogue Ales,9.97635065E8,5.0,5.0,AaronRed,American Porter,5.0,Mocha Porter,353.0
Rogue Ales,9.84043851E8,5.0,5.0,Brent,American Porter,5.0,Mocha Porter,353.0
Rogue Ales,9.82347144E8,4.5,4.5,Murph,American Porter,5.0,Mocha Porter,353.0
Rogue Ales,1.007288952E9,4.0,4.0,AaronRed,American Amber / Red Ale,4.0,St. Rogue Red,1597.0
Rogue Ales,1.001338696E9,4.0,4.0,John,American Amber / Red Ale,4.0,St. Rogue Red,1597.0
Rogue Ales,1.003696917E9,5.0,5.0,QXSTER1,American Brown Ale,5.0,Hazelnut Brown Nectar,1339.0
Rogue Ales,9.99004565E8,5.0,5.0,DrDocRudge,American Brown Ale,5.0,Hazelnut Brown Nectar,1339.0
Rogue Ales,9.98916962E8,4.0,4.0,jonnylieberman,American Brown Ale,5.0,Hazelnut Brown Nectar,1339.0
Rogue Ales,1.001093784E9,5.0,4.0,mattmaples,Russian Imperial Stout,5.0,Imperial Stout,356.0
Rogue Ales,1.009745702E9,4.0,3.0,AaronRed,American Amber / Red Ale,3.0,Santa's Private Reserve Ale,1173.0
Rogue Ales,1.009566444E9,4.0,5.0,mattmaples,American Amber / Red Ale,4.0,Santa's Private Reserve Ale,1173.0
Rogue Ales,1.009502742E9,4.0,5.0,Tim,American Amber / Red Ale,4.0,Santa's Private Reserve Ale,1173.0
Rogue Ales,1.008894025E9,4.0,4.0,Brent,American Amber / Red Ale,5.0,Santa's Private Reserve Ale,1173.0
Rogue Ales,1.007069306E9,5.0,5.0,robhudson,American Amber / Red Ale,5.0,Santa's Private Reserve Ale,1173.0
Rogue Ales,1.000840475E9,5.0,5.0,mattmaples,American Double / Imperial IPA,5.0,XS Imperial India Pale Ale,358.0
Rogue Ales,1.00089506E9,5.0,5.0,John,American IPA,5.0,Brutal Bitter Ale,361.0
Rogue Ales,1.000841387E9,5.0,5.0,mattmaples,American IPA,5.0,Brutal Bitter Ale,361.0
Rogue Ales,9.99005055E8,5.0,4.0,DrDocRudge,American IPA,4.0,Brutal Bitter Ale,361.0
Rogue Ales,1.006201389E9,3.0,4.0,Todd,American Barleywine,5.0,XS Old Crustacean,2965.0
Rogue Ales,9.78559236E8,4.5,4.5,Todd,American Barleywine,4.5,XS Old Crustacean,2965.0
Rogue Ales,1.009399801E9,5.0,4.0,Brent,American Amber / Red Ale,5.0,American Amber Ale,363.0
Rogue Ales,1.000336413E9,3.0,2.0,mattmaples,Smoked Beer,2.0,Smoke Ale,357.0
Rogue Ales,1.001094659E9,4.0,3.0,mattmaples,Fruit / Vegetable Beer,4.0,Buckwheat Ale,1194.0
Rogue Ales,9.97574401E8,3.0,3.0,Todd,Fruit / Vegetable Beer,4.0,Buckwheat Ale,1194.0
Rogue Ales,1.00888589E9,3.0,3.0,John1985,Oatmeal Stout,4.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.006210838E9,4.5,4.0,Jason,Oatmeal Stout,4.5,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.006077791E9,4.0,4.0,AaronRed,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.004910285E9,5.0,5.0,beerluvr,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.00452435E9,5.0,4.0,nklatt,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.003514573E9,5.0,4.0,QXSTER1,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.001410024E9,5.0,5.0,John,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.000859295E9,5.0,5.0,Tim,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,9.9900473E8,5.0,4.0,DrDocRudge,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,9.97349344E8,4.0,3.0,Brent,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,9.94793925E8,4.0,4.5,marc77,Oatmeal Stout,4.5,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,9.80861558E8,5.0,5.0,esprit,Oatmeal Stout,5.0,Shakespeare Oatmeal Stout,56973.0
Rogue Ales,1.001410857E9,5.0,5.0,John,American Strong Ale,5.0,Mogul Madness (JLS Release #2),1605.0
Rogue Ales,1.001170205E9,4.0,5.0,mattmaples,Scotch Ale / Wee Heavy,5.0,XS McRogue Scotch Ale,1578.0
Rogue Ales,1.003943384E9,5.0,5.0,John,American Stout,5.0,Chocolate Stout,1118.0
Rogue Ales,9.93115649E8,5.0,4.0,Brent,Herbed / Spiced Beer,5.0,Juniper Pale Ale,702.0
Rogue Ales,1.008293975E9,5.0,4.0,Bighuge,Herbed / Spiced Beer,5.0,Juniper Pale Ale,702.0
Rogue Ales,9.93902288E8,4.0,3.0,Todd,Herbed / Spiced Beer,4.0,Juniper Pale Ale,702.0
Rogue Ales,9.80637488E8,3.0,3.0,Jason,Herbed / Spiced Beer,2.5,Juniper Pale Ale,702.0
Brauerei C. & A. Veltins GmbH & Co.,1.003410358E9,3.0,3.0,John,German Pilsener,3.0,Veltins Pilsner,458.0
Samuel Smith Old Brewery (Tadcaster),9.94876651E8,4.0,4.0,Brent,English India Pale Ale (IPA),5.0,Samuel Smith's India Ale,573.0
Mahrs-Bräu,1.008979201E9,4.0,4.0,Jason,Weizenbock,4.5,Der Weisse Bock,1307.0
Brouwerij Van Eecke N.V.,1.002897901E9,4.0,3.5,Todd,Belgian IPA,4.5,Poperings Hommel Bier,1692.0
Samuel Smith Old Brewery (Tadcaster),1.007553222E9,3.0,4.0,Jordan,Winter Warmer,4.0,Samuel Smith's Winter Welcome Ale,577.0
Samuel Smith Old Brewery (Tadcaster),1.00720199E9,3.0,3.0,Brent,Winter Warmer,3.0,Samuel Smith's Winter Welcome Ale,577.0
Samuel Smith Old Brewery (Tadcaster),1.006015917E9,3.0,3.0,BKotch,Winter Warmer,3.0,Samuel Smith's Winter Welcome Ale,577.0
Samuel Smith Old Brewery (Tadcaster),1.007099193E9,5.0,5.0,Jason,English Brown Ale,5.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.006786944E9,5.0,4.0,ThreePistols,English Brown Ale,5.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.003627894E9,4.0,4.0,MississaugaMatt,English Brown Ale,3.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),9.94876863E8,4.0,4.0,Brent,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.008289833E9,5.0,4.0,Jordan,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),9.8321908E8,5.0,4.0,Todd,Euro Pale Lager,5.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.009067926E9,4.0,5.0,BeerAngel,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.006335012E9,5.0,4.5,ThreePistols,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.005502861E9,4.5,4.0,Jordan,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.000931285E9,5.0,5.0,stoutman,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.000464943E9,5.0,5.0,guinness33,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.00033619E9,4.0,4.5,Jason,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),9.95247434E8,5.0,4.0,bk3nj,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),9.94876504E8,4.0,4.0,Brent,Oatmeal Stout,3.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),9.93252051E8,5.0,5.0,grdahl,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),9.97436422E8,3.0,3.0,Brent,Euro Pale Lager,3.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.007602452E9,4.0,5.0,bk3nj,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.005963476E9,5.0,4.5,Jason,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),9.89402326E8,3.0,3.0,Brent,English Porter,3.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),9.83305622E8,5.0,4.0,Todd,English Pale Ale,5.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.003314581E9,3.0,3.0,MississaugaMatt,English Pale Ale,3.0,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),9.94876737E8,3.0,3.0,Brent,English Pale Ale,3.0,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.009637825E9,5.0,4.5,ThreePistols,Russian Imperial Stout,5.0,Samuel Smith's Imperial Stout,782.0
Samuel Smith Old Brewery (Tadcaster),1.006210451E9,4.0,4.0,Jason,Russian Imperial Stout,4.0,Samuel Smith's Imperial Stout,782.0
Samuel Smith Old Brewery (Tadcaster),1.005501173E9,5.0,5.0,Jordan,Russian Imperial Stout,5.0,Samuel Smith's Imperial Stout,782.0
Samuel Smith Old Brewery (Tadcaster),9.948763E8,4.0,4.0,Brent,Russian Imperial Stout,4.0,Samuel Smith's Imperial Stout,782.0
Samuel Smith Old Brewery (Tadcaster),9.83310708E8,5.0,4.5,Todd,Russian Imperial Stout,5.0,Samuel Smith's Imperial Stout,782.0
New Amsterdam Brewing Company,9.99284439E8,4.0,5.0,AaronRed,American Pale Ale (APA),3.0,New Amsterdam New York Ale,1379.0
New Amsterdam Brewing Company,9.98737109E8,4.0,4.0,AaronRed,American Amber / Red Lager,4.0,New Amsterdam New York Amber,1335.0
Muskoka Brewery,1.003749846E9,4.0,4.0,MississaugaMatt,English Brown Ale,3.0,Muskoka Dark Ale,1820.0
Brouwerij Liefmans,9.83036899E8,5.0,4.0,BKotch,Flanders Oud Bruin,5.0,Goudenband,773.0
Brouwerij Liefmans,9.83031877E8,4.0,4.0,Todd,Flanders Oud Bruin,5.0,Goudenband,773.0
Carlow Brewing Company,1.009419949E9,4.0,4.0,ZAP,Irish Dry Stout,5.0,O'Hara's Irish Stout,1751.0
Lake Superior Brewing Company,1.008200587E9,4.5,4.5,ZAP,English Barleywine,4.5,Old Man Winter Warmer,2262.0
Asia Pacific Breweries Ltd.,1.006675933E9,2.0,2.0,John,American Adjunct Lager,2.0,Tiger Beer,2176.0
"Tsingtao Brewery Co., Ltd.",1.00950441E9,4.0,3.0,Tim,American Adjunct Lager,4.0,Tsingtao,767.0
"Tsingtao Brewery Co., Ltd.",1.002014073E9,3.0,3.0,John,American Adjunct Lager,4.0,Tsingtao,767.0
"Tsingtao Brewery Co., Ltd.",1.000330148E9,4.0,4.0,mattmaples,American Adjunct Lager,4.0,Tsingtao,767.0
"Tsingtao Brewery Co., Ltd.",9.94877065E8,1.0,1.0,Brent,American Adjunct Lager,1.0,Tsingtao,767.0
"Tsingtao Brewery Co., Ltd.",9.82708947E8,4.0,3.0,Todd,American Adjunct Lager,4.0,Tsingtao,767.0
Sea Dog Brewing Company,1.00982011E9,4.0,4.0,BarnacleBill,Winter Warmer,4.0,Sea Dog Cabin Fever Winter Stock Ale,344.0
Saint Louis Brewery / Schlafly Tap Room,1.005477476E9,4.0,5.0,suglis,Oatmeal Stout,4.0,Schlafly Coffee Stout,1994.0
Ceres Brewery (Royal Unibrew),9.80812801E8,4.0,4.0,Todd,Foreign / Export Stout,5.0,Ceres Royal Stout (Ceres Extra Strong Stout),743.0
Summit Brewing Company,1.007813264E9,4.5,4.0,ZAP,Winter Warmer,4.5,Summit Winter Ale,2233.0
Summit Brewing Company,1.009750958E9,5.0,5.0,garymuchow,Czech Pilsener,4.0,Summit Pilsener,38467.0
Summit Brewing Company,1.003445393E9,5.0,5.0,garymuchow,Märzen / Oktoberfest,4.0,Summit Oktoberfest Marzen,1785.0
Boulevard Brewing Co.,9.98050043E8,2.0,2.0,javier,American Pale Wheat Ale,2.0,Unfiltered Wheat,1260.0
Berkshire Brewing Company Inc.,1.007160261E9,4.0,3.0,UmmmOk,American Porter,4.0,Drayman's Porter,86.0
Berkshire Brewing Company Inc.,1.009411124E9,5.0,4.0,Todd,American Pale Ale (APA),4.0,Steel Rail Extra Pale Ale,93.0
Berkshire Brewing Company Inc.,1.009411375E9,5.0,4.0,Todd,English India Pale Ale (IPA),4.0,Lost Sailor India Pale Ale,89.0
Berkshire Brewing Company Inc.,9.94197423E8,4.0,5.0,Jason,English India Pale Ale (IPA),4.0,Lost Sailor India Pale Ale,89.0
Berkshire Brewing Company Inc.,1.008521337E9,4.0,4.0,Todd,Russian Imperial Stout,5.0,Berkshire Russian Imperial Stout,1112.0
Berkshire Brewing Company Inc.,1.007082028E9,5.0,4.0,UmmmOk,Russian Imperial Stout,4.0,Berkshire Russian Imperial Stout,1112.0
Berkshire Brewing Company Inc.,1.009566445E9,5.0,4.0,Todd,American Barleywine,5.0,Holidale,795.0
Carlsberg Sverige AB,9.81280106E8,5.0,5.0,Todd,Baltic Porter,5.0,"Carnegie Porter 5,5%",755.0
Pete's Brewing Company,1.003617217E9,3.0,3.0,Brent,Fruit / Vegetable Beer,2.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,9.99999652E8,3.0,3.0,bk3nj,Fruit / Vegetable Beer,4.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,1.008798875E9,1.0,2.0,AaronRed,Fruit / Vegetable Beer,1.0,Pete's Wicked Winter Brew,377.0
Pete's Brewing Company,1.008109926E9,4.0,3.0,ZAP,Fruit / Vegetable Beer,3.0,Pete's Wicked Winter Brew,377.0
Pete's Brewing Company,1.007201723E9,3.0,3.0,Brent,Fruit / Vegetable Beer,3.0,Pete's Wicked Winter Brew,377.0
Pete's Brewing Company,1.005122878E9,3.0,3.0,pbrian,Fruit / Vegetable Beer,3.0,Pete's Wicked Winter Brew,377.0
Brouwerij Louwaege,1.003614513E9,5.0,4.0,Jason,Milk / Sweet Stout,5.0,Louwaege's Stout,1801.0
Pete's Brewing Company,1.004129859E9,4.0,4.0,garymuchow,Fruit / Vegetable Beer,3.0,Pete's Wicked Summer Brew,376.0
Pete's Brewing Company,9.94555612E8,3.0,2.0,bk3nj,Fruit / Vegetable Beer,2.0,Pete's Wicked Summer Brew,376.0
Pete's Brewing Company,1.007858863E9,4.0,3.0,Jason,Munich Helles Lager,3.0,Pete's Wicked Helles Lager,1360.0
Pete's Brewing Company,1.007683201E9,4.0,3.5,BeerAdvocate,Munich Helles Lager,3.5,Pete's Wicked Helles Lager,1360.0
Pete's Brewing Company,1.003015067E9,2.0,2.0,Brent,Munich Helles Lager,2.0,Pete's Wicked Helles Lager,1360.0
Pete's Brewing Company,1.004574272E9,4.0,3.0,Jason,Märzen / Oktoberfest,4.0,Pete's Wicked Oktoberfest,378.0
Pete's Brewing Company,1.008257633E9,3.0,4.0,proc,Fruit / Vegetable Beer,3.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,1.008234355E9,2.0,1.0,LarryV,Fruit / Vegetable Beer,2.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,1.008114621E9,3.0,2.0,Jason,Fruit / Vegetable Beer,2.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,1.004090771E9,2.0,2.0,John,Fruit / Vegetable Beer,2.0,Pete's Wicked Strawberry Blonde,381.0
Pete's Brewing Company,1.004832001E9,4.0,3.0,Todd,Fruit / Vegetable Beer,3.0,Pete's Wicked Winter Brew,377.0
Pete's Brewing Company,1.004090657E9,3.0,3.0,John,Fruit / Vegetable Beer,3.0,Pete's Wicked Winter Brew,377.0
Pete's Brewing Company,1.009294791E9,4.0,2.0,Todd,American Amber / Red Ale,3.0,Pete's Wicked Red Rush,1328.0
Pete's Brewing Company,1.008448016E9,3.0,2.0,ZAP,American Amber / Red Ale,3.0,Pete's Wicked Red Rush,1328.0
Pete's Brewing Company,1.006299259E9,3.5,2.0,Jason,American Amber / Red Ale,3.0,Pete's Wicked Red Rush,1328.0
Pete's Brewing Company,1.002925755E9,3.0,2.0,Brent,American Amber / Red Ale,2.0,Pete's Wicked Red Rush,1328.0
Pete's Brewing Company,1.009829481E9,4.0,3.0,BarnacleBill,English Brown Ale,3.0,Pete's Wicked Ale,1397.0
Pete's Brewing Company,1.007411107E9,1.0,3.0,beerluvr,English Brown Ale,1.0,Pete's Wicked Ale,1397.0
Pete's Brewing Company,1.006210674E9,4.0,3.0,Jason,English Brown Ale,3.0,Pete's Wicked Ale,1397.0
Pete's Brewing Company,1.003619833E9,4.0,4.0,Todd,English Brown Ale,4.0,Pete's Wicked Ale,1397.0
Pete's Brewing Company,1.003419949E9,4.0,3.0,John,English Brown Ale,4.0,Pete's Wicked Ale,1397.0
Pete's Brewing Company,9.99595065E8,4.0,4.0,Brent,English Brown Ale,4.0,Pete's Wicked Ale,1397.0
"Paper City Brewery Co., Inc.",1.009285477E9,3.0,3.0,Todd,American IPA,3.0,India'n Pale Ale,390.0
"Paper City Brewery Co., Inc.",9.96486906E8,4.0,4.0,Todd,Hefeweizen,4.0,Cabot Street Wheat,392.0
"Paper City Brewery Co., Inc.",1.002499201E9,4.0,3.0,Todd,Märzen / Oktoberfest,3.5,Summit House Oktoberfest,1665.0
"Paper City Brewery Co., Inc.",9.96109926E8,4.0,3.0,Jason,German Pilsener,3.0,Paper City Pilsner,393.0
"Paper City Brewery Co., Inc.",9.91292121E8,4.0,3.0,Todd,German Pilsener,3.0,Paper City Pilsner,393.0
"Paper City Brewery Co., Inc.",1.009826017E9,2.0,3.0,BarnacleBill,English Pale Ale,2.0,Ireland Parish Brand Golden Ale,394.0
"Paper City Brewery Co., Inc.",1.009156835E9,5.0,4.0,Jason,Irish Dry Stout,4.0,Riley's Stout,797.0
"Paper City Brewery Co., Inc.",9.95241601E8,4.0,4.0,BeerAdvocate,Irish Dry Stout,4.5,Riley's Stout,797.0
"Paper City Brewery Co., Inc.",9.94032653E8,3.0,3.0,Todd,American Pale Ale (APA),2.0,Holyoke Dam Ale,391.0
"Paper City Brewery Co., Inc.",1.00981831E9,3.0,3.0,QXSTER1,Scotch Ale / Wee Heavy,4.0,Winter Palace Wee Heavy,389.0
"Paper City Brewery Co., Inc.",1.009817327E9,3.0,3.0,BarnacleBill,Scotch Ale / Wee Heavy,3.0,Winter Palace Wee Heavy,389.0
Warsteiner Brauerei,1.003479929E9,4.0,3.0,Todd,German Pilsener,4.0,Warsteiner Premium Verum,935.0
Warsteiner Brauerei,1.001520369E9,4.0,3.0,John,German Pilsener,4.0,Warsteiner Premium Verum,935.0
Warsteiner Brauerei,9.95536333E8,3.0,3.0,Brent,German Pilsener,3.0,Warsteiner Premium Verum,935.0
Warsteiner Brauerei,9.95534363E8,3.0,3.0,pbrian,German Pilsener,3.0,Warsteiner Premium Verum,935.0
Warsteiner Brauerei,1.002538587E9,3.0,2.0,Brent,Munich Dunkel Lager,2.0,Warsteiner Premium Dunkel,1611.0
Warsteiner Brauerei,1.0015201E9,4.0,4.0,John,Munich Dunkel Lager,4.0,Warsteiner Premium Dunkel,1611.0
Warsteiner Brauerei,1.005682332E9,4.0,3.0,ThreePistols,German Pilsener,3.0,Warsteiner Premium Verum,935.0
Goose Island Beer Co.,9.8829125E8,5.0,5.0,Brent,Oatmeal Stout,5.0,Smooth Oatmeal Stout,803.0
Goose Island Beer Co.,9.83577601E8,4.0,3.5,Todd,Oatmeal Stout,4.0,Smooth Oatmeal Stout,803.0
Latrobe Brewing Co.,1.004578692E9,3.0,3.0,Tim,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,1.004297124E9,2.0,2.0,gwfrankpsu,American Adjunct Lager,2.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,1.004125627E9,2.0,2.0,QXSTER1,American Adjunct Lager,1.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,1.004040659E9,2.0,2.0,LarryWilliams,American Adjunct Lager,2.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,1.002271664E9,3.0,2.0,John,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,1.002109178E9,1.0,1.0,xXTequila,American Adjunct Lager,1.0,Rolling Rock Extra Pale,567.0
Goose Island Beer Co.,1.003833447E9,4.0,3.0,John,English Bitter,4.0,Honker's Ale,1157.0
Goose Island Beer Co.,1.006304538E9,4.0,3.0,Brent,American Brown Ale,4.0,Christmas Ale,1999.0
Goose Island Beer Co.,1.003833286E9,5.0,5.0,John,English India Pale Ale (IPA),5.0,Smooth India Pale Ale,1156.0
Goose Island Beer Co.,9.97279751E8,5.0,5.0,Brent,English India Pale Ale (IPA),5.0,Smooth India Pale Ale,1156.0
Goose Island Beer Co.,9.9728001E8,4.0,4.0,Brent,English Brown Ale,4.0,Nut Brown Ale,1169.0
Goose Island Beer Co.,9.97280382E8,3.0,3.0,Brent,Kölsch,3.0,Summertime,1171.0
Goose Island Beer Co.,9.998173E8,5.0,5.0,Brent,Märzen / Oktoberfest,5.0,Oktoberfest,1470.0
Goose Island Beer Co.,9.83577601E8,3.5,3.0,Todd,Belgian Strong Dark Ale,3.5,Blue,804.0
Goose Island Beer Co.,9.97280207E8,4.0,4.0,Brent,American Blonde Ale,4.0,Blonde Ale,4309.0
Thomas Hooker Brewing Company,1.006856391E9,4.0,4.0,pbrian,American Pale Ale (APA),3.0,Thomas Hooker American Pale Ale,2185.0
Latrobe Brewing Co.,1.003942397E9,4.0,3.0,John,Bock,3.0,Rolling Rock Bock,1851.0
Thomas Hooker Brewing Company,1.005564273E9,4.0,4.0,pbrian,American Amber / Red Ale,4.0,Troutbrook Winterbrew,2001.0
Thomas Hooker Brewing Company,1.009376042E9,4.0,3.0,pbrian,English Brown Ale,4.0,Troutbrook Nut Brown Ale,2367.0
Latrobe Brewing Co.,1.007409582E9,2.0,2.0,gwfrankpsu,Light Lager,2.0,Rock Green Light,13770.0
Latrobe Brewing Co.,1.004880903E9,1.0,2.0,Todd,Light Lager,2.0,Rock Green Light,13770.0
Latrobe Brewing Co.,9.98784001E8,3.5,3.0,Todd,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,9.98441977E8,4.0,3.0,Jason,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,9.94556362E8,3.0,3.0,bk3nj,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Latrobe Brewing Co.,9.83526717E8,3.0,3.0,Brent,American Adjunct Lager,3.0,Rolling Rock Extra Pale,567.0
Birra Peroni Industriale S.p.A.,1.003491806E9,4.0,3.0,John,Euro Pale Lager,4.0,Peroni Nastro Azzurro,1790.0
Birra Peroni Industriale S.p.A.,9.94873797E8,3.0,3.0,Brent,Euro Pale Lager,3.0,Peroni Nastro Azzurro,1790.0
Birra Peroni Industriale S.p.A.,9.78480001E8,3.5,3.0,Todd,Euro Pale Lager,3.5,Peroni Nastro Azzurro,1790.0
"Kinsale Brewing Company,",9.89712001E8,3.5,3.0,Todd,Euro Pale Lager,3.5,Kinsale Irish Lager,839.0
San Miguel Corporation,9.94896001E8,3.5,2.5,Todd,American Adjunct Lager,3.0,San Miguel Premium Lager,922.0
JOS. Schlitz Brewing Co. (Pabst),1.004104619E9,2.0,2.0,John,American Adjunct Lager,2.0,Schlitz,263.0
Ballast Point Brewing Company,1.009329134E9,5.0,4.0,geckointhebox,Kölsch,5.0,Pale Ale,696.0
Harpoon Brewery,1.002040404E9,4.0,4.0,xXTequila,Kölsch,4.0,Harpoon Summer Beer,307.0
Harpoon Brewery,1.002326401E9,4.0,3.5,Todd,Märzen / Oktoberfest,3.5,Catamount Octoberfest Beer,1660.0
Harpoon Brewery,1.001340825E9,4.0,4.0,Todd,American Pale Ale (APA),3.5,Harpoon Ale,312.0
Harpoon Brewery,9.79810641E8,5.0,4.0,javier,American Pale Ale (APA),5.0,Catamount  8 Lives,692.0
Harpoon Brewery,1.009818777E9,3.0,4.0,QXSTER1,American Pale Wheat Ale,4.0,UFO Hefeweizen,318.0
Harpoon Brewery,1.00348861E9,3.0,3.0,John,American Pale Wheat Ale,3.0,UFO Hefeweizen,318.0
Harpoon Brewery,1.002040653E9,5.0,4.0,xXTequila,American Pale Wheat Ale,4.0,UFO Hefeweizen,318.0
Harpoon Brewery,9.94892225E8,5.0,5.0,jetpilots1,American Pale Wheat Ale,5.0,UFO Hefeweizen,318.0
Harpoon Brewery,9.80463579E8,4.0,3.5,Jason,American Pale Wheat Ale,3.5,UFO Hefeweizen,318.0
Harpoon Brewery,1.003757149E9,5.0,5.0,pbrian,American Porter,5.0,Catamount Porter,682.0
Harpoon Brewery,9.98443209E8,5.0,5.0,Jason,American Porter,4.0,Catamount Porter,682.0
Harpoon Brewery,9.90443493E8,5.0,4.0,hbis2gut,American Porter,5.0,Catamount Porter,682.0
Harpoon Brewery,9.81462828E8,5.0,4.0,javier,American Porter,4.0,Catamount Porter,682.0
Harpoon Brewery,1.002040468E9,4.0,4.0,xXTequila,Extra Special / Strong Bitter (ESB),4.0,Harpoon ESB,308.0
Harpoon Brewery,1.004517385E9,4.0,3.0,pbrian,Extra Special / Strong Bitter (ESB),4.0,Harpoon ESB,308.0
Harpoon Brewery,1.005947613E9,4.0,4.0,fatdog,American Pale Ale (APA),4.0,Harpoon Ale,312.0
Harpoon Brewery,1.004517653E9,4.0,4.0,pbrian,American Pale Ale (APA),4.0,Harpoon Ale,312.0
Harpoon Brewery,1.002041083E9,5.0,4.0,xXTequila,American Pale Ale (APA),5.0,Harpoon Ale,312.0
