brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
Boston Beer Company (Samuel Adams),1.191066368E9,4.0,4.0,marjenmiller,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.191030392E9,4.5,4.0,jdoncbus,American Double / Imperial Pilsner,5.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.191028917E9,3.0,4.0,BDIMike,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.191028064E9,3.5,3.5,nowise,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.19102727E9,4.0,4.5,TurdFurgison,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190997496E9,4.5,4.5,TheBierBand,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190939763E9,4.0,4.5,ericj551,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190934852E9,4.0,4.0,Bitterbill,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.19091978E9,4.5,4.5,somethingfishy,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190850967E9,4.5,4.5,jamie2dope,American Double / Imperial Pilsner,5.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190819191E9,4.5,4.5,Slatetank,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190792546E9,2.5,4.5,saintwarrick,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190791937E9,4.5,4.0,PBRstreetgang,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190782385E9,4.5,4.0,russpowell,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190773444E9,4.5,4.0,YonderWanderer,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190768637E9,3.5,4.5,waughbrew,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190745664E9,4.0,4.5,Phatz,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190698379E9,4.0,4.0,jmz62565,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190691059E9,4.0,4.0,bashiba,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.19068801E9,3.5,4.0,guinness33,American Double / Imperial Pilsner,3.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190686031E9,4.0,4.5,wcudwight,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190680521E9,5.0,5.0,KarlHungus,American Double / Imperial Pilsner,5.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190600845E9,3.5,3.0,rowew,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190587094E9,3.5,3.5,LarryV,American Double / Imperial Pilsner,3.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.19058648E9,3.5,4.5,cs45977,American Double / Imperial Pilsner,3.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190585457E9,3.5,5.0,oberon,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190572324E9,4.0,4.5,jaxon53,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190570838E9,4.5,4.5,Mdog,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190570489E9,4.0,3.5,toycellar,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190566652E9,4.0,4.0,MrRetardedMonkey,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190562274E9,4.5,4.5,sc13ntific,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190527477E9,4.5,4.5,rallison,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190522596E9,3.5,4.0,geexploitation,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190505002E9,4.0,4.0,BeerSox,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190501769E9,4.5,4.0,Imstillthegman,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190496139E9,4.5,4.5,rodrot,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190488926E9,4.0,4.0,stereosforgeeks,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190487094E9,4.0,4.0,cooncat,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190486758E9,3.5,3.0,neo06051,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190443204E9,4.0,4.5,domtronzero,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190429573E9,4.0,3.5,Murchmac,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190425493E9,3.5,4.5,delicious,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.19042481E9,4.0,4.0,neenerzig,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190418473E9,4.0,4.5,Rainintheface,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190412372E9,4.0,3.5,lackenhauser,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190378053E9,4.5,4.5,timtim,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190353998E9,3.5,3.5,hawksfan82,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190353441E9,4.0,4.0,dedrinker,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190344509E9,4.0,4.5,blackie,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190262057E9,3.5,5.0,Doomcifer,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190259138E9,3.5,3.5,far333,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190256344E9,3.5,4.0,sstackho,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190246671E9,3.0,3.0,balconybrew,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190173342E9,4.5,5.0,techdiver,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190090277E9,4.5,4.0,ElGordo,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190088935E9,4.0,5.0,goochpunch,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190081453E9,3.5,3.0,guinnessfan,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189870534E9,4.0,4.5,Franchise,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190045377E9,4.0,5.0,ArrogantB,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.190005009E9,4.0,4.0,eballard,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189993297E9,4.0,4.5,hckyfn9999,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189982501E9,5.0,4.5,jetfanzee,American Double / Imperial Pilsner,5.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189965861E9,4.0,3.5,smcolw,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189902283E9,4.0,4.5,bosco7,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189889936E9,4.0,4.0,peabody,American Double / Imperial Pilsner,3.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189883198E9,4.0,4.0,Monkeyknife,American Double / Imperial Pilsner,3.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189868918E9,4.0,4.5,cburian,American Double / Imperial Pilsner,3.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189823171E9,4.5,4.0,allengarvin,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189746138E9,4.0,4.5,cjgator3,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.1897237E9,4.0,4.0,Hautacam,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.18972197E9,4.0,4.5,MrHurmateeowish,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.18957034E9,4.0,4.0,mnapier,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189563476E9,4.5,4.0,cburian,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189547075E9,3.0,3.5,FatSean,American Double / Imperial Pilsner,4.0,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.189386619E9,4.0,4.0,umustdrink,American Double / Imperial Pilsner,4.5,Samuel Adams Hallertau Imperial Pilsner,38591.0
Boston Beer Company (Samuel Adams),1.188805219E9,4.0,4.0,saintwarrick,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.190932859E9,3.0,4.0,jmalex,Milk / Sweet Stout,3.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.19075863E9,4.5,3.5,DavidSeanNJ,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.190324195E9,4.0,3.5,rowew,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.190250505E9,3.5,4.0,dmamiano,Milk / Sweet Stout,3.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189904132E9,4.5,4.5,Brad007,Milk / Sweet Stout,5.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189722798E9,4.5,4.5,gmfessen,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189475058E9,4.0,4.0,mikesgroove,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189380579E9,4.5,4.0,meechum,Milk / Sweet Stout,4.5,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189372246E9,4.0,4.0,ZimZamZoom,Milk / Sweet Stout,3.5,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189182941E9,2.5,3.0,beerNdarts,Milk / Sweet Stout,3.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.189144441E9,3.0,2.0,dwclarkson,Milk / Sweet Stout,2.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.188608943E9,4.0,4.0,TedKaczynski34,Milk / Sweet Stout,4.0,Samuel Adams Cream Stout,1879.0
Boston Beer Company (Samuel Adams),1.1904148E9,3.5,3.5,musicjustintime,American Pale Ale (APA),3.5,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.190268882E9,3.5,4.0,shadow1961,American Pale Ale (APA),3.5,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.19010286E9,3.5,3.5,McStagger,American Pale Ale (APA),4.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.189712373E9,4.0,3.5,eballard,American Pale Ale (APA),4.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.189642322E9,4.5,3.5,mikesgroove,American Pale Ale (APA),3.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.188877114E9,3.5,2.5,bennetj17,American Pale Ale (APA),3.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.188870446E9,3.5,3.0,GrillMeister,American Pale Ale (APA),3.5,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.188775247E9,4.0,3.5,zerofear13,American Pale Ale (APA),4.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Boston Beer Company (Samuel Adams),1.188748221E9,4.0,4.0,DoubleJ,American Pale Ale (APA),4.0,Samuel Adams Boston Ale (Stock Ale),1193.0
Pabst Brewing Company,1.189621106E9,3.5,3.0,Floydster,American Adjunct Lager,3.0,Pabst Blue Ribbon (PBR),1331.0
Boston Beer Company (Samuel Adams),1.190345969E9,2.5,2.5,Floydster,Fruit / Vegetable Beer,1.5,Samuel Adams Cranberry Lambic,1903.0
Boston Beer Company (Samuel Adams),1.189991471E9,1.0,1.0,Overlord,Fruit / Vegetable Beer,1.0,Samuel Adams Cranberry Lambic,1903.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.190901168E9,4.0,3.0,LittleCreature,Irish Red Ale,3.5,Kilkenny Irish Cream Ale,3628.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.190776729E9,4.5,3.5,GrimmReaper,Irish Red Ale,4.5,Kilkenny Irish Cream Ale,3628.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.190654843E9,3.0,3.0,korektphool,Irish Red Ale,4.5,Kilkenny Irish Cream Ale,3628.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.190231741E9,4.5,4.0,Amalak,Irish Red Ale,4.5,Kilkenny Irish Cream Ale,3628.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.18961749E9,3.5,2.5,soupyman10,Irish Red Ale,3.0,Kilkenny Irish Cream Ale,3628.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.190561164E9,5.0,5.0,BillW6285,Irish Red Ale,5.0,Smithwick's Ale,1822.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.189693179E9,4.0,3.5,Durge,Irish Red Ale,3.5,Smithwick's Ale,1822.0
Smithwick's Brewery / Irish Ale Breweries Ltd,1.188789762E9,4.0,4.0,RichardWalter,Irish Red Ale,4.0,Smithwick's Ale,1822.0
Brasserie Des Géants,1.190347559E9,4.0,4.0,dnichols,Tripel,3.5,Gouyasse Triple,20805.0
Brasserie Des Géants,1.190333341E9,4.0,3.5,BuckSpin,Saison / Farmhouse Ale,3.5,Saison Voisin,9077.0
Brasserie Des Géants,1.18943589E9,3.0,3.5,todd1,Saison / Farmhouse Ale,3.5,Saison Voisin,9077.0
Les Brasseurs du Hameau,1.188948088E9,4.0,4.0,biegaman,American Stout,4.0,D'Ham Noire Sur Lie,34806.0
Pabst Brewing Company,1.189621296E9,4.0,3.0,Floydster,Light Lager,3.5,Pabst Blue Ribbon Light,2195.0
Pabst Brewing Company,1.189409435E9,3.0,2.5,TennesseeHusker,American Malt Liquor,3.0,Big Bear Malt Liquor,3962.0
Pabst Brewing Company,1.189283275E9,2.5,3.0,HighGravityBrews,American Adjunct Lager,2.5,Olympia Beer,3906.0
Pabst Brewing Company,1.189971042E9,2.5,2.0,hogansbrew,Light Lager,2.0,Blatz Light,29167.0
Pabst Brewing Company,1.189708122E9,2.0,2.0,berserker256,American Adjunct Lager,2.0,Black Label Beer,1325.0
Pabst Brewing Company,1.190640165E9,4.0,2.5,baos,Light Lager,2.5,Stroh's Light,1724.0
Pabst Brewing Company,1.189548983E9,2.5,2.0,Overlord,American Adjunct Lager,2.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190947739E9,5.0,1.0,XmotormanX,American Adjunct Lager,4.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190728008E9,3.5,2.5,pojo41,American Adjunct Lager,3.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190682328E9,3.5,2.5,blackie,American Adjunct Lager,2.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190405583E9,1.0,2.0,darkfang34,American Adjunct Lager,1.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190142698E9,5.0,3.0,wolf26,American Adjunct Lager,5.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.189729715E9,3.0,2.5,jettjon,American Adjunct Lager,2.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.189548722E9,4.5,2.5,rpezl,American Adjunct Lager,3.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.189442873E9,3.5,3.0,walshclimb,American Adjunct Lager,3.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.189336009E9,4.0,3.0,Homerbag,American Adjunct Lager,3.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.189046632E9,4.0,3.0,matty,American Adjunct Lager,3.5,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.188686938E9,4.5,3.0,MaximusDecimus1,American Adjunct Lager,4.0,Pabst Blue Ribbon (PBR),1331.0
Pabst Brewing Company,1.190029039E9,2.5,2.5,giblet,American Adjunct Lager,2.5,Blatz Beer,3010.0
Pabst Brewing Company,1.190670695E9,2.5,2.0,shirfan,American Adjunct Lager,2.5,Old Milwaukee Beer,1332.0
Pabst Brewing Company,1.190345118E9,4.0,2.0,Floydster,American Malt Liquor,2.5,Country Club Malt Liquor,9317.0
Pabst Brewing Company,1.190238932E9,3.0,2.5,kguyty,American Adjunct Lager,3.5,Old Style,1727.0
Pabst Brewing Company,1.189896305E9,3.5,3.5,WesWes,American Adjunct Lager,3.5,Old Style,1727.0
Pabst Brewing Company,1.189709734E9,2.0,2.5,berserker256,American Adjunct Lager,2.0,Old Style,1727.0
Pabst Brewing Company,1.190322601E9,3.5,2.5,kguyty,Light Lager,3.0,Old Milwaukee Light,2260.0
Pabst Brewing Company,1.18935778E9,2.0,1.5,zeff80,Light Lager,2.5,Old Milwaukee Light,2260.0
Pabst Brewing Company,1.189891143E9,1.0,2.0,shadow1961,American Adjunct Lager,2.0,Schmidt,3455.0
Pabst Brewing Company,1.189461654E9,2.5,2.0,hogansbrew,American Adjunct Lager,2.5,Schmidt,3455.0
Pabst Brewing Company,1.188653955E9,3.0,2.5,hogansbrew,Dortmunder / Export Lager,3.0,Heileman's Special Export,1725.0
Pabst Brewing Company,1.188608923E9,3.5,2.0,burnstar,American Malt Liquor,3.0,Colt 45 Malt Liquor,1334.0
Pabst Brewing Company,1.190515861E9,3.5,3.5,tugdriver7,Low Alcohol Beer,3.0,Pabst Non-Alcoholic,8589.0
Stevens Point Brewery,1.189966656E9,4.0,3.5,KI9A,Witbier,4.0,Point Belgian White,40941.0
Pabst Brewing Company,1.18962145E9,3.0,2.5,Floydster,American Adjunct Lager,2.5,Pabst Genuine Draft,4063.0
Pabst Brewing Company,1.189556265E9,1.0,2.0,TedKaczynski34,American Pale Ale (APA),2.0,Ballantine XXX Ale,876.0
Tampa Bay Brewing Co.,1.190430588E9,4.0,3.5,brentk56,American Barleywine,3.5,Moosekiller Barley Wine Style Ale,4747.0
Milwaukee Ale House,1.189990464E9,4.0,3.5,cdkrenz,American Pale Ale (APA),4.0,Pull Chain Pail Ale,6687.0
Milwaukee Ale House,1.19014337E9,3.5,3.0,ryantupy,Dunkelweizen,3.0,Chocolate Weiss,36552.0
Rockyard Brewing,1.190417353E9,4.5,3.5,russpowell,Eisbock,4.5,Warning Sign Eisbock,38752.0
Rockyard Brewing,1.19041659E9,4.5,3.5,russpowell,Märzen / Oktoberfest,4.5,Octoberfest,13182.0
Wadworth and Company Ltd.,1.189942066E9,3.5,3.5,bark,English Pale Ale,4.0,6X,8364.0
Stevens Point Brewery,1.191033379E9,4.0,3.5,garymuchow,Märzen / Oktoberfest,4.0,Point Oktoberfest,38224.0
Stevens Point Brewery,1.189733057E9,4.5,3.0,uwmgdman,Märzen / Oktoberfest,4.0,Point Oktoberfest,38224.0
Stevens Point Brewery,1.19115608E9,3.5,3.5,mooseisloose,Bock,3.5,Point Spring Bock,8187.0
Stevens Point Brewery,1.19110282E9,3.5,4.0,iacollector,American Brown Ale,3.0,Burly Brown,49044.0
Stevens Point Brewery,1.190943581E9,2.5,2.5,douglasmoran,American Brown Ale,2.5,Burly Brown,49044.0
Stevens Point Brewery,1.190516109E9,3.5,3.0,MrMcGibblets,American Adjunct Lager,3.0,Point Special,2811.0
Stevens Point Brewery,1.189501717E9,3.0,3.0,hogansbrew,American Adjunct Lager,3.5,Point Special,2811.0
Stevens Point Brewery,1.189127377E9,5.0,4.0,craigieboy,American Adjunct Lager,4.0,Point Special,2811.0
Stevens Point Brewery,1.190000459E9,4.0,3.5,cdkrenz,American Pale Ale (APA),4.0,Point Cascade Pale Ale,17770.0
Stevens Point Brewery,1.189602571E9,2.0,1.5,BuckeyeNation,Light Lager,1.5,Point Premier Light,33064.0
Monteith's Brewing Co.,1.190622575E9,3.5,3.5,belgbeerdrinker,Doppelbock,3.5,Monteith's Doppelbock,6528.0
Monteith's Brewing Co.,1.188719915E9,2.5,4.0,Foaf,Doppelbock,3.0,Monteith's Doppelbock,6528.0
Wentworth Brewery Limited,1.19004077E9,4.0,4.0,BlackHaddock,English Bitter,4.5,Early Fruits,30652.0
Barley John's Brew Pub,1.18913106E9,4.5,4.0,edbeered,American Brown Ale,4.0,Wild Brunette,11071.0
Barley John's Brew Pub,1.190138411E9,4.0,4.5,DarkerTheBetter,Old Ale,4.0,Rosie's Old Ale,16214.0
Barley John's Brew Pub,1.190137904E9,4.5,4.0,DarkerTheBetter,Baltic Porter,5.0,Dark Knight,11482.0
Slavutych Brewery,1.189984757E9,3.0,3.0,tempest,Euro Pale Lager,2.5,Slavutych Pivo (Slavutich Premium),2917.0
Harvey & Son Ltd.,1.189377115E9,3.5,3.5,GClarkage,Russian Imperial Stout,4.0,Le Coq Imperial Extra Double Stout,438.0
Harvey & Son Ltd.,1.189049618E9,3.5,3.5,EmperorStan,Russian Imperial Stout,4.0,Le Coq Imperial Extra Double Stout,438.0
Harvey & Son Ltd.,1.188781015E9,3.5,4.0,udubdawg,Russian Imperial Stout,4.0,Le Coq Imperial Extra Double Stout,438.0
Harvey & Son Ltd.,1.188679461E9,1.5,3.5,Lnedrive14,Russian Imperial Stout,2.5,Le Coq Imperial Extra Double Stout,438.0
Rock Art Brewery,1.191011175E9,3.5,3.5,garcia2a,Belgian Strong Dark Ale,2.5,Infusco,33982.0
Rock Art Brewery,1.189182238E9,4.5,4.0,Vancer,Extra Special / Strong Bitter (ESB),3.5,Magnumus Ete Tomahawkus ESB³,32523.0
Rock Art Brewery,1.190684872E9,3.5,3.5,BeerTruth,American Double / Imperial IPA,3.5,Rock Art IPA (II),37201.0
Rock Art Brewery,1.190677798E9,4.5,4.5,Billolick,American Double / Imperial IPA,4.0,Rock Art IPA (II),37201.0
Rock Art Brewery,1.190490489E9,4.0,4.5,scottum,American Double / Imperial IPA,4.0,Rock Art IPA (II),37201.0
Rock Art Brewery,1.189453569E9,3.0,3.5,wowbanger,American Double / Imperial IPA,3.5,Rock Art IPA (II),37201.0
Rock Art Brewery,1.191099888E9,4.0,4.0,plaid75,Bock,4.5,Mountain Holidays In Vermont Rich Creamy Bock Lager,20968.0
Rock Art Brewery,1.190851782E9,4.5,4.0,Billolick,Dubbel,4.5,? The Riddler ?,36276.0
Rock Art Brewery,1.188853381E9,3.0,3.0,albern,English Barleywine,3.0,Ridge Runner,5336.0
Rock Art Brewery,1.188937143E9,4.0,4.0,crwills,English Barleywine,4.0,Ridge Runner,5336.0
Rock Art Brewery,1.189713951E9,3.0,2.5,weeare138,Saison / Farmhouse Ale,2.5,Sunny And 75,33984.0
Rock Art Brewery,1.188853878E9,3.0,3.0,albern,American Amber / Red Ale,3.0,Rock Art American Red Ale,13701.0
Corner Brewery & Beer Garden,1.190860808E9,4.0,4.5,david131,American Strong Ale,4.0,Dark Corner (Red Cap),37485.0
Corner Brewery & Beer Garden,1.190250398E9,3.5,3.5,BMoney575,American Strong Ale,4.0,Dark Corner (Red Cap),37485.0
Kaltenberg International / König Ludwig International GmbH & Co.KG,1.189021867E9,3.5,3.0,Mebuzzard,Munich Dunkel Lager,3.0,König Ludwig Dunkel,4617.0
