brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
Samuel Smith Old Brewery (Tadcaster),1.034802746E9,5.0,4.0,IrishRedRock,Euro Pale Lager,4.5,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.034285214E9,4.0,3.5,John,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.030266777E9,4.0,4.0,jreitman,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.028744981E9,3.5,3.5,Jason,Euro Pale Lager,3.5,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.025855985E9,4.5,4.0,ElGuapo,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.019072841E9,4.0,4.0,marc77,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.032821209E9,4.5,4.5,faubs,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.028224355E9,5.0,4.5,nklatt,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.040836502E9,4.5,4.0,ethosx19,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.040412951E9,4.0,4.5,oelergud,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.040404651E9,4.0,3.5,cyberstout,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.039737998E9,5.0,5.0,DeAdGuY,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.039274063E9,4.0,4.0,BeerBuilder,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.039014274E9,4.5,3.0,Schmidty,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038900711E9,4.0,4.5,canoehornpoint,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038347115E9,4.0,4.0,Amdahl,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038265407E9,4.0,4.0,Morris729,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038225775E9,4.5,4.0,AtrumAnimus,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038209378E9,4.0,4.5,doho95fu,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038088945E9,4.5,3.5,MJR,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.038056362E9,4.5,4.0,maxpower,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.037615651E9,4.0,4.0,rockdick,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.027964599E9,4.5,4.5,Suds,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.036572911E9,4.5,4.0,Winter,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.036178429E9,4.5,4.5,BitteBier,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.036095357E9,5.0,4.5,HossMcGraw,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.035818527E9,3.5,4.0,MississaugaMatt,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.035136913E9,3.5,4.5,aaronh,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.034850474E9,4.5,4.5,Junior,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.034521269E9,4.0,4.0,TheJoj,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.034447428E9,3.5,4.0,TheLongBeachBum,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.034430097E9,4.0,4.5,kunzbrew,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.033541724E9,4.5,5.0,zakery,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.032810443E9,4.5,4.0,NeroFiddled,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.032651004E9,3.0,3.0,sinistersteve,Oatmeal Stout,3.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.032352456E9,5.0,5.0,Mick,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.03158074E9,4.5,4.5,putnam,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.030952243E9,5.0,4.5,powoo19,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.030900989E9,4.5,4.0,hyuga,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.030522529E9,4.5,4.5,Dogbrick,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.030397384E9,5.0,3.5,Lupe,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.03003518E9,3.0,4.0,brsett,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.029609035E9,4.0,4.5,beerboy21,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.02915622E9,4.5,4.0,Jon,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.028812383E9,4.0,4.0,jtw5877,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.028742264E9,4.5,4.5,zerk,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.027884554E9,4.5,5.0,BillyBrew,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.027845218E9,5.0,3.5,stingo,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.027347194E9,4.5,3.5,uglyguy,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.026549726E9,4.5,4.0,bditty187,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.02631183E9,4.5,4.0,ryanocerus,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.024826545E9,4.0,4.5,WilliamPhilaPa,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.024718495E9,4.5,4.5,chilidog,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.024596687E9,5.0,5.0,ElGuapo,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.024494393E9,2.0,3.0,BeerManDan,Oatmeal Stout,2.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.024084951E9,5.0,4.5,BeerBob,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.023490711E9,4.0,4.5,RonfromJersey,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.023090252E9,4.0,4.0,psugrad98,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.022615178E9,5.0,5.0,garymuchow,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.022400934E9,4.0,4.5,QXSTER1,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.022259305E9,5.0,5.0,esprit,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.022098049E9,4.0,4.0,Wildman,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.02189281E9,4.5,4.5,frank4sail,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.021814549E9,4.5,4.5,IrishRedRock,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.021722814E9,5.0,4.5,StevieW,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.021487376E9,5.0,4.5,jreitman,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.02141501E9,4.5,3.5,cokes,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.02084392E9,4.5,4.5,pbrian,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.020712076E9,4.0,3.5,Monk11,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.0205315E9,5.0,4.0,budgood1,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.020018997E9,4.5,4.5,DrewS,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.019935119E9,4.5,4.0,jackndan,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.019847369E9,4.5,4.5,Pegasus,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.01938497E9,4.0,3.0,packetknife,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.019031278E9,4.0,4.0,ADR,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.018983723E9,4.5,4.5,marc77,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.018854094E9,4.0,4.0,proc,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.018439036E9,4.0,4.5,SeanLassiter,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.017775435E9,4.0,4.0,Bierman9,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.017682495E9,4.5,4.0,aracauna,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.017274504E9,4.0,4.5,Bighuge,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.016057168E9,4.5,4.0,mophie,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.015851438E9,4.0,4.0,bmills1608,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.015188539E9,4.0,4.5,Thrasher,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.015032533E9,4.0,4.5,ZAP,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.014079896E9,4.0,4.0,mickeymac,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.010625097E9,4.5,4.5,Tim,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.037473267E9,3.0,2.5,jackndan,Euro Pale Lager,2.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.036892171E9,4.0,4.0,Morris729,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.034251739E9,4.0,4.0,fodeeoz,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.033730574E9,4.5,4.5,tang214,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.032540151E9,4.0,3.5,Wildman,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.029155961E9,4.0,4.0,Jon,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.032715799E9,4.0,4.0,jackndan,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.030195279E9,4.0,3.0,BeerAngel,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.028127003E9,4.0,4.5,zerk,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.041185922E9,4.0,4.0,proc,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.041127981E9,3.5,4.5,deckjohn,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.040492333E9,4.0,3.5,BitteBier,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.038552702E9,4.0,3.5,ThreePistols,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.03676784E9,4.0,4.0,Jon,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.036595283E9,4.0,3.5,CharlesRiver,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.035010211E9,4.0,3.5,bditty187,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.034364807E9,4.5,3.5,beernut7,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.034328294E9,4.5,4.0,putnam,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.027452865E9,4.0,4.0,Wildman,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.027274299E9,4.5,4.0,MTMugs,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.026019102E9,4.5,4.0,chilidog,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.025510579E9,4.0,4.5,Tim,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.02503241E9,4.5,3.0,Mark,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.025015193E9,3.5,3.5,Dogbrick,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.023695326E9,4.5,4.0,ADR,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.01983882E9,3.5,3.0,Suds,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.018899238E9,4.0,3.5,marc77,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.018598579E9,4.0,4.0,WilliamPhilaPa,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.017905808E9,4.0,4.0,pbrian,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.016142262E9,4.0,3.5,Jason,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.015082249E9,5.0,4.0,MississaugaMatt,English India Pale Ale (IPA),5.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.039869032E9,4.5,4.0,TheLongBeachBum,English Bitter,4.0,Samuel Smith's Old Brewery Bitter,4074.0
Samuel Smith Old Brewery (Tadcaster),1.039813528E9,4.0,3.0,TheLongBeachBum,English Bitter,3.5,Samuel Smith's Old Brewery Bitter,4074.0
Samuel Smith Old Brewery (Tadcaster),1.028593673E9,2.0,2.0,rastaman,English Bitter,2.0,Samuel Smith's Old Brewery Bitter,4074.0
Samuel Smith Old Brewery (Tadcaster),1.02370945E9,4.0,3.5,John,English Bitter,4.0,Samuel Smith's Old Brewery Bitter,4074.0
Samuel Smith Old Brewery (Tadcaster),1.040241412E9,4.0,4.0,the42ndtourist,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.038424982E9,4.5,3.5,NeroFiddled,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.03837831E9,4.5,4.0,Gusler,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.028744495E9,4.0,4.0,Jason,Euro Pale Lager,4.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.02766456E9,3.0,3.0,ryanocerus,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.02658539E9,4.0,4.5,brsett,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.026395007E9,4.0,4.0,ElGuapo,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.024693649E9,4.5,3.0,Mark,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.019974239E9,3.5,4.0,marc77,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.018417959E9,4.0,3.5,WilliamPhilaPa,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.041359468E9,4.0,4.5,deckjohn,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.040674534E9,4.5,4.0,neo06051,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.040670226E9,5.0,4.5,oelergud,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.040059219E9,5.0,4.0,jtw5877,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.039683063E9,5.0,5.0,the42ndtourist,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.038680636E9,4.0,4.5,StevieW,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.038139991E9,3.5,4.0,TexIndy,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.037616362E9,4.5,4.0,bmills1608,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.037036622E9,2.0,3.0,Pineywoodsrooter,English Porter,2.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.0309655E9,4.5,4.0,stcules,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.03657912E9,4.0,4.0,frank4sail,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.035753467E9,3.5,4.5,barbarian,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.034798939E9,5.0,4.5,TheLongBeachBum,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.034770795E9,5.0,5.0,putnam,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.034366465E9,4.0,4.0,beernut7,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.03398563E9,5.0,4.5,Mick,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.032544117E9,4.0,4.5,Suds,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.031769859E9,4.0,4.5,Jon,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.031737464E9,4.0,4.0,Dogbrick,English Porter,3.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.031477241E9,3.5,4.0,zerk,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.031167255E9,5.0,4.5,Lupe,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.030808156E9,5.0,3.5,hyuga,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.029012838E9,4.5,4.0,RonfromJersey,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.026766378E9,4.5,4.5,bditty187,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.026484762E9,4.5,3.5,ryanocerus,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.025856154E9,4.5,4.0,ElGuapo,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.022861668E9,4.0,4.0,Wildman,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.022574961E9,1.5,4.0,Sigmund,English Porter,1.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.021815191E9,4.0,4.0,IrishRedRock,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.021657413E9,4.5,4.5,stoutman,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.021452207E9,3.0,3.0,Tim,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.020528293E9,4.5,4.5,budgood1,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.019753253E9,4.5,4.0,BeerAngel,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.018763925E9,3.5,3.5,WilliamPhilaPa,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.018020661E9,4.0,5.0,courtneysd,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.017993776E9,4.0,4.5,ADR,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.017878265E9,3.5,3.5,rastaman,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.01722813E9,4.5,4.0,aracauna,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.015837043E9,4.0,4.0,pbrian,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.015450724E9,4.5,3.5,marc77,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.01475936E9,4.0,4.5,Thrasher,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.01252944E9,4.0,4.0,fodeeoz,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.010748151E9,5.0,5.0,ThreePistols,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.040020082E9,4.0,4.0,bewareOFpenguin,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.038468807E9,3.0,3.0,Gusler,English Pale Ale,3.0,Samuel Smith's Organically Produced Ale,781.0
