brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
Samuel Smith Old Brewery (Tadcaster),1.10756124E9,3.5,2.0,jdhilt,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.117508666E9,4.5,4.0,dgallina,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.117344051E9,4.0,4.0,Troyone,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.117242574E9,4.0,4.0,FLAbeergutinMASS,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.11669111E9,4.5,3.5,Billolick,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.11662119E9,5.0,3.5,lackenhauser,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.11577975E9,4.5,4.0,ommegangpbr,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.115593974E9,5.0,4.0,noelcb,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.115506105E9,5.0,3.5,slitherySOB,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.114843482E9,4.5,4.0,JeffTibbetts,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.114109686E9,3.5,3.5,TinusTime,English Brown Ale,3.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.113494772E9,4.0,4.0,BrewMaster,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.111795719E9,4.0,3.5,Gagnonsux,English Brown Ale,3.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.11162727E9,5.0,4.0,horndecker,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.11154352E9,3.5,3.5,mschofield,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.111115355E9,4.5,4.5,jtmOBX,English Brown Ale,5.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.111043181E9,4.0,4.0,droomyster,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.110858212E9,4.0,4.0,claytri,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.110579812E9,3.5,4.0,JoeNobody,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.110225605E9,3.5,4.0,foamer,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.109785988E9,3.0,4.5,beertastegood,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.109592189E9,3.5,4.0,ski271,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.107389993E9,4.0,3.5,Terrasco,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.109552945E9,4.5,4.5,DrJay,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.10947978E9,3.0,2.5,kosmoraios,English Brown Ale,3.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.10940783E9,4.0,4.0,sloucho,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.10920725E9,4.0,4.0,swamiswamu,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.109036202E9,4.5,4.5,bearrunner44,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.108602532E9,2.5,3.5,santoslhalper,English Brown Ale,3.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.108177948E9,4.0,4.5,SaunaKing,English Brown Ale,3.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.108106064E9,4.5,4.5,Luigi,English Brown Ale,5.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.108055729E9,3.5,3.5,ybnorml,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.107792924E9,1.5,3.0,chesterc87,English Brown Ale,1.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.107747621E9,3.5,4.0,chugamugofsud,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.107311425E9,4.0,3.5,allengarvin,English Brown Ale,4.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.105948546E9,5.0,4.5,CVC,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.105928755E9,4.0,3.0,apintofknowledge,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.105776602E9,4.0,4.5,beersarang,English Brown Ale,4.0,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.105067134E9,4.0,3.0,aquaderek,English Brown Ale,3.5,Samuel Smith's Nut Brown Ale,576.0
Samuel Smith Old Brewery (Tadcaster),1.107117559E9,4.5,4.0,watermelonman,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.117324098E9,4.5,4.0,johnjuan8,Euro Pale Lager,4.5,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.115463E9,4.5,3.5,feloniousmonk,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.11361292E9,5.0,3.0,maek228,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.113186516E9,4.0,5.0,pikemark,Euro Pale Lager,3.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.112406935E9,4.5,3.0,Litterbean,Euro Pale Lager,3.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.111518387E9,4.0,3.5,BuckeyeNation,Euro Pale Lager,3.5,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.110662081E9,4.5,3.5,rousee,Euro Pale Lager,4.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.108256661E9,4.0,3.5,mynie,Euro Pale Lager,3.5,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.107751381E9,4.0,3.0,bearrunner44,Euro Pale Lager,3.0,Samuel Smith's Organically Produced Lager Beer,778.0
Samuel Smith Old Brewery (Tadcaster),1.1055884E9,4.5,4.0,Bones54,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.116997849E9,2.5,2.5,JackTheRipper,Oatmeal Stout,3.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.116655434E9,4.0,4.0,whynot44,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.116039903E9,4.0,3.5,tgbljb,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.115511797E9,4.5,4.5,Litterbean,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.115255296E9,4.0,4.5,Beersignal,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.11508198E9,4.0,4.5,MrSeth,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.110195653E9,4.0,4.5,Gaisgeil,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.114828872E9,4.5,4.0,TongoRad,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.114749501E9,4.5,4.0,JeffTibbetts,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.114199031E9,5.0,4.5,TedKaczynski34,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.113540478E9,4.0,4.5,twelvsies,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.112372319E9,4.5,4.5,HoundDog,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.112245597E9,4.0,3.5,elricorico,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.112170025E9,4.5,4.0,crookedhalo,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.111358096E9,4.5,4.0,HogHill,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.111076598E9,3.5,3.5,ClarkVV,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.110173416E9,4.5,4.5,droomyster,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.110054675E9,5.0,4.5,horndecker,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.109907016E9,4.5,4.5,Luigi,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.109744494E9,4.5,3.0,Punker,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.109204132E9,5.0,4.0,beveragecaptain,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.108709281E9,5.0,4.0,TheKegerator,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.107817265E9,3.5,4.5,beertastegood,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.10756978E9,5.0,4.5,SaunaKing,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.107456644E9,3.0,4.0,EPseja,Oatmeal Stout,3.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.107391547E9,4.5,4.5,DrJay,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.105672637E9,4.0,4.0,Wolfsdenbrew,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106970137E9,4.5,5.0,bearrunner44,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106874835E9,4.0,4.0,Frozensoul327,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106793828E9,4.0,4.0,chunkylover53,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106512703E9,5.0,4.5,beerceller99,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106440024E9,4.5,4.5,malty,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106114442E9,3.5,4.5,santoslhalper,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.106021183E9,4.5,4.5,beersarang,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.105954464E9,4.5,4.5,BDTyre,Oatmeal Stout,4.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.105883208E9,3.5,4.0,Biggness,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.105687272E9,3.5,4.5,stephenlouis,Oatmeal Stout,3.5,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.105681481E9,5.0,5.0,CVC,Oatmeal Stout,5.0,Samuel Smith's Oatmeal Stout,571.0
Samuel Smith Old Brewery (Tadcaster),1.104611585E9,4.0,4.0,wbfarr,Oatmeal Stout,4.0,Samuel Smith's Oatmeal Stout,571.0
Baltika Breweries,1.109348821E9,3.0,2.5,DrunkMcDermott,Euro Pale Lager,2.5,Baltika #5 Gold,4699.0
Samuel Smith Old Brewery (Tadcaster),1.116290359E9,3.0,3.0,LiquidBreadMan,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.115523802E9,4.0,3.5,Luigi,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.114916664E9,4.0,3.5,Shultzerdugen,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.114300741E9,3.5,3.5,TongoRad,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.113110203E9,4.5,4.0,jtmOBX,English India Pale Ale (IPA),4.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.112839213E9,4.0,4.0,arguemaniac,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.112331184E9,4.5,4.0,Billolick,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.111559385E9,4.5,3.0,WetCoaster,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.11047393E9,4.0,2.0,theozag,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.11023379E9,4.0,4.5,Toddv29424,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.110068019E9,4.5,4.5,jonnyoyeah,English India Pale Ale (IPA),5.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.10930371E9,2.0,2.0,Gueuzedude,English India Pale Ale (IPA),2.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.10921263E9,3.5,3.5,kosmoraios,English India Pale Ale (IPA),3.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.108431466E9,3.0,3.5,NEhophead,English India Pale Ale (IPA),3.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.107914999E9,4.0,4.0,Naerhu,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.107681133E9,4.0,4.0,Troyone,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.107586799E9,4.0,3.5,fluffyjenn,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.107487508E9,4.0,4.0,connecticutpoet,English India Pale Ale (IPA),3.5,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.106619753E9,5.0,4.5,steinlifter,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.106524157E9,4.5,4.0,Dukeofearl,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.106099635E9,4.0,3.5,CVC,English India Pale Ale (IPA),3.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.10532891E9,3.0,3.5,freed,English India Pale Ale (IPA),4.0,Samuel Smith's India Ale,573.0
Samuel Smith Old Brewery (Tadcaster),1.116384153E9,3.5,3.0,iheartsheafstout,Euro Pale Lager,3.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.115129734E9,4.0,3.5,BuckeyeNation,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.114016658E9,4.0,3.0,foamer,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.111886305E9,4.0,3.5,soper2000,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.111246855E9,4.0,4.0,horndecker,Euro Pale Lager,4.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.108606749E9,3.5,3.5,zerk,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.108169407E9,3.5,3.5,jdhilt,Euro Pale Lager,3.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.107822173E9,2.5,3.0,Frozensoul327,Euro Pale Lager,2.5,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.107312178E9,4.0,3.5,steinlifter,Euro Pale Lager,4.0,Samuel Smith's Pure Brewed Lager Beer,574.0
Samuel Smith Old Brewery (Tadcaster),1.117372945E9,4.5,4.0,sliv,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.11705578E9,4.5,4.5,cracgor,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.116134302E9,4.5,4.0,Luigi,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.115754988E9,4.5,5.0,TastyTaste,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.115085019E9,4.0,4.5,TikkiGodxxx,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.115068946E9,4.0,4.0,alexgash,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.114953637E9,4.5,3.0,AlexJ,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.114830898E9,4.0,3.0,Beersignal,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.114750274E9,4.0,3.5,JeffTibbetts,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.113792331E9,4.0,4.0,twelvsies,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.112915628E9,4.0,4.0,Billolick,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.112638609E9,4.0,5.0,Weasel,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.111984757E9,4.0,4.5,mynie,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.11171878E9,4.0,4.5,elricorico,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.111642232E9,4.0,4.0,jtmOBX,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.111503312E9,5.0,4.0,horndecker,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.111458762E9,3.0,3.5,wnhay,English Porter,3.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.110608762E9,4.5,4.5,watermelonman,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.110474054E9,3.0,3.0,theozag,English Porter,2.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.110405285E9,2.0,5.0,Kookiekwan,English Porter,2.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.110240907E9,3.0,3.0,Rastacouere,English Porter,2.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.109636291E9,5.0,5.0,noelcb,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.10574636E9,5.0,4.0,CVC,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.109477159E9,4.0,4.0,ramrod666,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.109208037E9,3.0,3.5,Schwarzbart,English Porter,3.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.108951608E9,4.5,4.5,pixrob,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.107930329E9,3.5,4.5,beersarang,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.107817537E9,3.5,4.0,beertastegood,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.107654042E9,4.5,4.0,lackenhauser,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.107532104E9,3.5,3.5,ybnorml,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.10713641E9,4.5,4.0,BeerFink,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.106621519E9,5.0,4.5,steinlifter,English Porter,5.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.106188329E9,4.5,4.0,malty,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.106126895E9,3.0,3.0,iheartsheafstout,English Porter,3.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.105841637E9,4.0,4.0,kmpitz2,English Porter,4.0,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.105590404E9,4.0,4.5,Gagnonsux,English Porter,4.5,"Samuel Smith's, The Famous Taddy Porter",572.0
Samuel Smith Old Brewery (Tadcaster),1.116725346E9,4.0,3.5,sinistermadman,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.115029511E9,4.0,3.5,feloniousmonk,English Pale Ale,3.5,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.115003146E9,4.5,4.0,GuinnessSmurf,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.113622851E9,4.5,4.0,jtmOBX,English Pale Ale,5.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.112375779E9,3.5,3.5,beertastegood,English Pale Ale,3.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.111036111E9,5.0,4.5,mynie,English Pale Ale,4.5,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.11093014E9,4.5,4.0,foamer,English Pale Ale,4.5,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.110473422E9,3.0,5.0,theozag,English Pale Ale,3.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.110345936E9,4.5,4.0,ElGordo,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.109726237E9,4.5,3.5,kosmoraios,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.109045839E9,4.5,4.5,MABZ,English Pale Ale,4.5,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.107487763E9,4.0,3.0,allengarvin,English Pale Ale,4.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.107043353E9,4.0,4.0,CVC,English Pale Ale,3.5,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.104942495E9,3.0,3.0,necoadam,English Pale Ale,3.0,Samuel Smith's Organically Produced Ale,781.0
Samuel Smith Old Brewery (Tadcaster),1.114916662E9,4.0,4.0,beersarang,English Pale Ale,4.0,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.114787756E9,4.5,3.5,horndecker,English Pale Ale,4.5,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.114654545E9,4.0,3.5,shutter,English Pale Ale,4.0,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.113097825E9,4.5,4.5,Schwarzbart,English Pale Ale,4.0,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.112213732E9,4.0,4.5,beertastegood,English Pale Ale,4.5,Samuel Smith's Old Brewery Pale Ale,575.0
Samuel Smith Old Brewery (Tadcaster),1.111957603E9,4.0,4.0,ski271,English Pale Ale,3.5,Samuel Smith's Old Brewery Pale Ale,575.0
